,Nr_boczny,Numer_Linii,brigade_id,update_time,pozycja_dlugosc,pozycja_szerokosc
362,8453,136,8,2023-10-25 19:33:34,16.9754905700684,51.1226921081543
363,8454,N,1,2023-10-25 19:35:02,17.037425994873,51.1041717529297
364,8456,132,4,2023-10-25 19:35:00,17.0344772338867,51.1240081787109
365,8458,134,7,2023-10-25 19:35:05,17.0156269073486,51.0928916931152
366,8461,119,1,2023-10-25 19:34:56,16.9829483032227,51.1305656433105
367,8463,121,9,2023-10-25 19:34:56,17.0764026641846,51.1185264587402
368,8464,119,6,2023-10-25 19:35:02,16.9506778717041,51.0970649719238
369,8466,124,12,2023-10-25 19:34:56,16.9779968261719,51.0955390930176
370,8469,106,6,2023-10-25 19:34:51,16.8826885223389,51.1093673706055
371,8471,110,9,2023-10-25 19:35:05,7158.27880859375,7158.27880859375
372,8474,131,8,2023-10-25 19:34:56,17.0813026428223,51.137508392334
373,8476,119,8,2023-10-25 19:35:00,17.0707302093506,51.1421203613281
374,8477,121,4,2023-10-25 19:35:02,17.1484699249268,51.145679473877
375,8479,K,14,2023-10-25 19:35:00,17.0337619781494,51.0993881225586
376,8480,D,4,2023-10-25 19:34:56,16.9991664886475,51.0708312988281
377,8482,102,4,2023-10-25 19:35:05,16.8950214385986,51.1540718078613
378,8485,136,2,2023-10-25 19:35:02,16.9985675811768,51.1359519958496
379,8486,124,14,2022-12-12 07:18:33,17.0909767150879,51.0711326599121
380,8487,124,9,2023-10-25 19:35:00,17.0108242034912,51.0944366455078
381,8489,144,7,2023-10-25 19:35:02,17.0418376922607,51.1465377807617
382,8490,126,10,2023-08-31 23:37:35,17.0227603912354,51.1464729309082
383,8511,102,7,2023-10-25 19:34:56,16.9774360656738,51.1347541809082
384,8513,144,11,2023-10-25 19:34:51,17.0087795257568,51.0630035400391
385,8514,110,13,2023-10-25 19:34:56,17.0722045898438,51.0387191772461
386,8515,A,2,2023-10-25 19:35:00,17.0598773956299,51.138240814209
387,8517,K,2,2023-10-25 19:34:51,17.0320911407471,51.107494354248
388,8518,A,15,2023-10-25 19:35:00,16.9989948272705,51.0809669494629
389,8519,110,1,2023-10-25 19:35:02,17.0427913665771,51.0941581726074
390,8520,134,10,2023-10-25 19:35:05,16.9689922332764,51.1158866882324
391,8521,132,34,2023-10-25 19:35:05,16.9481620788574,51.1047172546387
392,8522,N,10,2023-10-25 19:34:51,17.0565223693848,51.1291313171387
393,8525,106,2,2023-10-25 19:34:54,17.0300807952881,51.1043395996094
394,8526,136,10,2023-10-25 19:34:54,16.9588756561279,51.139949798584
395,8528,106,8,2023-10-25 19:35:00,16.916618347168,51.1087455749512
396,8531,106,7,2023-10-25 19:35:05,16.9922924041748,51.1134185791016
397,8532,119,4,2023-10-25 19:35:05,17.0652389526367,51.155158996582
398,8533,131,13,2023-10-25 19:34:56,17.1083507537842,51.1454315185547
399,8535,106,5,2023-10-25 19:35:00,16.9638557434082,51.1133728027344
400,8538,N,2,2023-10-25 19:34:54,17.0512237548828,51.1161003112793
401,8539,A,11,2023-10-25 19:34:54,17.022144317627,51.0952529907227
